Gender,Age,Category,Item Purchased,Size,Color,Season,Location,Subscription Status,Payment Method,Shipping Type,Preferred Payment Method,Previous Purchases,Review Rating,Frequency of Purchases
2,61,2,22,3,17,4,38,1,4,5,5,33,3,6
1,65,3,17,4,24,4,35,2,6,5,5,32,4,6
2,59,3,22,4,16,4,39,2,5,5,5,40,3,5
2,59,3,25,4,19,4,41,2,5,5,6,36,2,7
2,58,3,17,3,19,3,36,2,4,4,5,29,4,5
2,64,3,24,4,17,4,45,2,5,5,6,41,3,6
1,67,3,10,4,25,4,38,2,6,5,4,41,5,6
2,62,3,24,4,15,4,43,1,5,5,5,40,2,7
2,57,2,21,4,17,4,41,1,4,6,4,38,3,6
2,56,2,22,3,19,4,40,1,5,5,5,34,3,6
2,62,3,24,4,18,4,43,1,5,5,6,41,3,6
2,67,3,25,4,16,4,47,2,5,6,6,46,2,7
2,58,2,18,3,16,3,36,2,3,5,4,37,3,5
1,63,3,24,4,20,4,44,1,5,5,6,40,3,6
1,64,3,23,4,21,4,39,2,6,5,6,30,4,6
1,62,3,21,4,21,4,35,2,5,4,5,31,4,6
2,65,3,22,3,19,4,42,1,3,5,4,41,3,6
2,68,2,13,4,25,4,43,2,6,5,5,37,5,7
1,60,3,17,3,21,4,35,2,4,4,4,34,4,5
1,59,3,23,4,19,4,34,1,6,5,6,33,3,6
2,67,3,10,4,25,4,37,2,6,5,3,44,5,7
2,63,3,24,4,19,4,42,1,4,5,5,42,2,7
1,57,3,22,3,15,4,40,1,4,5,5,36,3,5
2,61,2,19,3,19,4,38,2,4,5,4,36,3,6
2,65,3,22,4,17,4,43,2,4,5,5,36,4,6
2,60,3,23,4,17,4,40,1,4,5,5,38,3,6
1,68,3,15,4,25,4,42,2,6,5,5,40,5,7
1,61,3,20,4,23,4,39,2,5,5,5,36,4,6
1,63,2,17,4,24,4,36,2,5,5,5,39,4,6
2,55,3,22,4,19,4,34,1,5,5,5,30,3,6
2,64,3,25,4,16,4,44,2,5,5,6,40,2,7
2,53,3,21,3,17,4,31,1,5,4,5,28,3,6
2,62,2,15,4,24,4,38,2,5,5,4,26,4,6
1,58,3,20,4,18,4,33,2,5,5,5,28,3,6
1,61,3,20,4,20,4,36,2,5,4,5,32,3,6
2,66,3,25,4,17,4,45,1,5,6,6,44,2,7
2,63,2,22,3,17,4,42,1,3,5,4,40,3,6
1,66,3,16,4,25,4,40,2,6,5,5,36,4,6
1,67,3,18,4,24,4,40,2,6,5,5,38,4,6
1,68,4,25,4,20,4,48,1,6,6,6,43,3,7
2,58,3,23,4,16,4,40,1,5,5,5,33,3,6
1,63,3,24,4,22,4,40,2,6,5,6,39,3,7
2,64,3,24,4,18,4,37,2,5,5,6,38,3,7
2,64,3,24,3,14,4,45,1,4,5,5,42,2,6
2,58,2,12,4,23,4,27,2,6,4,5,25,4,6
1,69,3,9,4,25,4,43,2,6,5,4,44,5,7
1,65,3,21,4,23,4,40,2,5,5,6,33,4,6
2,57,2,19,3,18,4,36,1,4,4,4,32,3,6
2,62,3,24,4,15,4,41,2,5,6,6,42,3,6
2,55,2,20,3,20,4,33,2,5,5,4,32,3,5
2,58,2,18,4,21,4,38,2,4,5,4,34,3,5
2,58,3,22,3,18,4,37,1,5,5,5,37,4,6
2,51,3,19,3,20,4,34,2,5,5,5,28,4,5
2,66,3,25,4,16,4,43,2,5,5,6,41,2,7
1,61,2,15,4,22,4,30,2,5,4,5,28,4,6
2,64,3,25,4,15,4,47,2,4,6,6,46,2,6
2,57,3,22,3,17,4,37,1,4,4,5,32,3,6
2,64,3,23,3,15,4,44,2,4,5,5,42,3,6
2,62,2,20,3,19,4,36,2,4,4,5,27,3,6
1,65,2,21,4,22,4,37,2,5,5,5,34,4,6
1,66,2,13,4,24,4,41,2,6,5,5,32,4,6
1,65,2,16,4,25,4,41,2,6,5,5,38,4,6
2,60,3,22,4,19,4,37,1,5,5,5,33,3,6
2,56,3,18,4,22,4,28,2,5,4,5,27,4,6
2,66,2,23,3,19,4,41,1,4,5,5,40,3,7
2,51,2,19,4,22,4,27,2,5,5,5,28,4,6
1,60,3,16,4,23,4,39,2,5,5,5,38,4,5
1,63,3,18,4,24,4,37,2,5,5,4,40,4,6
1,65,3,24,4,20,4,43,1,6,5,6,37,3,7
2,61,3,24,4,17,4,42,1,5,5,5,39,3,7
2,57,3,22,3,17,4,36,1,5,5,5,32,3,6
2,64,3,24,4,13,4,45,1,4,5,5,42,2,7
2,51,3,23,3,15,4,39,1,5,5,5,37,3,6
2,57,3,23,4,17,4,38,1,5,5,5,34,3,6
2,66,3,24,4,19,4,41,2,5,5,6,41,3,7
1,67,3,12,4,25,4,38,2,5,5,4,43,5,6
1,64,2,16,4,25,4,38,2,6,5,5,35,4,6
2,62,2,18,4,23,4,35,2,5,5,4,30,3,6
1,68,3,15,4,24,4,36,2,6,5,5,40,5,7
2,57,3,20,4,23,4,31,2,5,5,5,32,4,6
2,49,2,19,3,20,3,33,2,5,5,5,37,4,5
2,66,2,21,3,20,4,42,2,3,5,4,42,3,6
1,62,3,22,4,20,4,37,1,5,5,6,34,4,6
2,58,3,19,4,18,4,34,1,5,4,5,30,3,6
2,57,2,21,3,17,4,38,1,4,5,5,29,3,6
2,66,2,10,4,24,4,37,2,5,4,4,34,4,6
2,55,3,19,3,21,4,33,2,5,5,5,32,4,5
2,56,3,22,4,15,4,33,1,5,5,5,33,3,6
1,67,2,15,4,25,4,32,2,6,5,5,37,4,7
1,56,3,24,4,19,4,37,1,5,5,6,37,3,6
2,59,3,23,4,15,4,39,2,4,5,5,38,3,6
1,65,2,15,4,24,4,36,2,5,5,4,31,4,6
2,61,2,17,4,23,4,36,2,5,4,4,35,4,6
2,64,3,21,4,21,4,42,2,5,5,5,33,4,6
2,67,3,25,4,17,4,47,2,4,6,6,48,2,7
2,56,2,20,3,17,4,37,2,5,5,5,26,3,6
1,59,3,21,4,20,4,37,2,5,5,5,33,3,6
2,61,3,22,3,18,4,40,1,4,5,5,36,3,6
1,61,3,21,4,23,4,39,2,5,5,5,34,4,6
2,55,3,21,3,17,3,37,2,4,5,5,40,3,6
2,66,2,13,4,23,4,37,2,5,5,5,33,4,6
1,69,2,10,4,25,4,39,2,6,5,4,40,5,7
2,56,3,22,4,16,4,35,1,4,5,5,32,3,6
2,63,3,25,4,21,4,45,2,5,6,6,44,2,7
2,61,3,24,4,18,4,39,1,5,5,6,38,3,7
1,60,3,20,4,22,4,35,2,5,4,5,26,3,6
2,63,2,24,4,18,4,42,1,5,5,5,35,2,7
1,62,3,24,4,17,4,42,1,5,5,6,38,4,6
2,58,3,23,4,17,4,40,1,5,5,5,36,3,6
1,64,3,14,4,23,4,37,2,5,5,4,36,4,6
1,62,2,23,3,18,4,41,1,5,5,5,37,4,6
2,60,3,19,4,21,4,36,2,5,5,5,30,4,6
1,66,3,21,4,24,4,39,2,5,5,5,38,4,6
1,58,3,23,4,19,4,38,1,5,5,5,38,3,6
1,59,3,18,4,23,4,37,2,5,5,5,38,4,6
2,68,3,25,4,17,4,46,2,4,6,5,45,2,7
1,64,3,16,4,23,4,38,2,5,5,5,33,4,6
1,62,3,18,4,24,4,35,2,5,5,5,33,4,6
2,63,3,24,4,19,4,38,2,5,5,6,36,3,6
2,48,2,20,3,16,4,33,1,5,4,5,25,3,5
1,64,3,17,4,24,4,39,2,5,5,5,36,4,6
1,68,3,13,4,25,4,37,2,6,5,5,41,5,7
1,63,2,9,4,24,4,35,2,5,5,4,29,4,6
2,57,3,23,4,15,4,41,1,4,5,5,35,3,6
1,62,3,24,4,19,4,43,1,6,6,6,39,3,6
1,67,3,23,4,23,4,39,2,6,5,6,36,4,7
2,60,2,22,4,18,4,39,1,4,5,5,32,3,6
2,57,3,21,3,19,4,38,1,4,5,5,35,3,6
2,55,2,20,4,19,4,35,1,4,5,5,31,3,6
2,64,3,19,4,21,4,37,2,5,5,5,35,4,6
2,53,2,22,3,20,4,34,2,5,4,4,34,3,5
1,63,3,23,4,21,4,35,2,6,5,6,36,3,6
2,63,3,23,4,16,4,41,1,4,5,5,39,3,6
1,62,3,23,4,19,4,40,1,5,5,5,35,4,6
2,58,3,23,4,18,4,38,1,5,5,5,38,4,5
1,67,3,13,4,25,4,38,2,6,5,4,38,5,6
2,63,3,25,4,19,4,44,1,5,6,6,45,3,6
2,57,3,24,4,17,4,34,1,5,5,5,35,3,6
2,65,3,25,4,16,4,47,2,5,6,6,45,2,7
2,64,3,24,4,16,4,40,2,5,5,5,40,3,7
2,59,2,20,3,19,4,33,2,5,5,5,30,3,6
2,62,3,25,4,19,4,43,2,6,6,6,42,3,7
2,69,3,9,4,25,4,40,2,6,5,4,41,5,7
1,65,3,21,4,20,4,40,2,5,5,5,36,4,6
2,58,3,20,3,18,3,37,2,4,4,5,32,3,5
2,67,3,25,4,16,4,45,2,4,5,6,45,3,7
1,57,3,23,4,20,4,35,2,6,5,5,31,3,6
1,68,3,9,4,25,4,40,2,6,5,4,43,5,6
1,68,2,10,4,25,4,37,2,6,6,4,38,5,7
1,64,3,17,4,23,4,34,2,5,5,5,32,4,6
1,65,3,17,4,25,4,38,2,6,5,5,34,4,6
2,60,3,22,3,15,4,35,2,4,5,5,36,3,6
2,63,3,25,4,17,4,45,2,5,5,6,47,2,7
2,57,2,18,3,18,4,32,2,4,4,5,24,3,5
2,60,2,21,4,23,4,36,2,5,5,5,30,4,6
2,57,2,16,4,22,4,37,2,5,5,4,35,4,5
1,65,3,14,4,25,4,35,2,6,5,5,37,4,6
2,64,2,13,4,24,4,40,2,5,5,4,33,4,6
2,57,3,22,4,18,4,37,2,5,5,5,34,3,5
2,65,3,24,4,19,4,41,2,5,6,5,41,2,7
2,63,3,19,4,21,4,33,2,5,5,5,31,3,6
2,68,3,13,4,25,4,42,2,6,5,4,38,5,7
2,59,3,21,3,16,4,39,1,4,5,5,36,3,6
1,64,3,16,3,20,4,35,2,5,5,5,28,4,6
1,59,3,19,4,21,4,35,2,5,5,5,35,4,6
1,51,3,18,4,20,4,31,2,5,4,5,29,4,5
2,64,3,24,4,17,4,44,1,4,5,5,44,2,7
1,64,2,11,4,25,4,33,2,6,5,4,37,4,6
2,60,2,18,3,20,4,38,2,4,5,4,28,3,5
2,60,3,23,4,16,4,40,1,4,5,5,41,3,6
2,55,2,21,3,18,4,32,2,5,5,5,26,3,6
2,63,2,14,4,24,4,40,2,6,5,4,27,4,6
1,67,3,24,4,24,4,44,2,6,6,6,34,4,7
2,58,3,24,4,19,4,36,1,5,5,6,34,3,7
2,64,2,12,4,24,4,36,2,5,5,4,37,4,6
2,59,3,23,4,17,4,41,1,4,5,5,37,2,6
2,60,2,20,3,14,4,38,1,4,5,5,29,3,6
2,61,2,17,4,22,4,36,2,5,5,5,30,4,6
2,64,3,24,4,16,4,42,2,5,5,5,43,3,7
2,53,3,24,4,18,4,42,1,5,5,6,39,3,6
1,62,3,23,4,19,4,41,1,5,5,6,37,3,6
2,65,3,25,4,17,4,48,1,6,6,6,44,3,6
2,56,3,24,3,14,4,42,2,4,5,5,41,3,6
2,60,3,22,4,15,4,42,1,4,5,4,38,3,6
1,64,3,21,4,22,4,39,2,5,5,5,35,4,6
2,57,3,22,4,21,4,40,2,5,5,5,35,3,5
1,67,3,22,4,23,4,44,2,5,5,5,37,4,6
2,56,3,22,4,16,4,34,1,5,4,5,29,3,6
2,66,3,25,4,17,4,46,2,5,6,6,47,3,6
2,64,3,19,4,24,4,32,2,6,5,5,35,4,6
2,54,2,21,4,22,4,37,2,5,4,5,28,3,5
2,59,2,20,3,18,4,36,1,4,5,5,34,3,6
2,60,2,18,3,19,4,36,2,4,5,4,32,3,6
2,58,3,22,4,18,4,35,1,4,5,5,31,3,5
2,59,3,24,4,19,4,43,2,5,5,5,39,3,6
2,63,3,23,4,17,4,42,1,5,5,6,37,3,6
2,61,3,18,4,24,4,38,2,5,5,4,33,4,6
1,63,3,17,4,23,4,38,2,5,5,5,32,4,6
2,62,2,22,4,17,4,38,2,4,4,5,29,3,6
2,58,2,19,3,18,4,34,2,4,4,5,24,4,5
1,66,2,20,4,23,4,39,2,5,5,5,35,4,6
2,59,3,21,4,17,4,41,2,4,5,5,33,3,6
2,68,3,25,4,16,4,48,2,3,6,6,48,2,7
2,56,3,24,4,14,4,39,1,6,6,6,39,2,6
2,59,3,23,4,17,3,42,1,5,5,5,38,3,6
1,60,3,23,4,22,4,39,2,5,5,6,30,4,6
2,61,3,24,3,21,4,44,2,5,6,5,42,3,6
1,64,3,17,4,24,4,37,2,5,5,4,37,4,6
2,63,3,25,4,21,4,43,2,6,6,6,40,2,7
2,62,3,20,4,20,4,40,2,5,4,5,32,3,6
2,56,2,24,4,21,4,35,1,5,5,5,36,3,6
2,60,3,23,3,16,4,38,1,5,5,5,35,3,6
2,61,3,24,4,18,4,34,2,4,5,5,33,3,7
2,62,2,14,3,21,4,40,2,4,5,4,31,3,6
2,58,2,22,4,18,4,41,2,4,5,5,30,3,6
2,56,3,21,3,17,4,38,1,4,4,5,33,3,5
1,61,3,18,3,18,4,30,2,5,4,5,31,3,6
1,58,3,24,4,20,4,42,1,5,6,6,40,3,6
2,58,3,24,4,16,4,37,2,5,5,6,36,3,6
2,60,3,24,4,16,4,41,1,5,5,5,39,2,7
2,59,3,23,4,19,4,43,1,4,5,5,39,3,6
2,59,3,18,3,17,4,36,2,4,5,5,34,4,5
1,67,3,25,4,20,4,46,1,6,5,6,43,3,7
1,66,3,24,4,22,4,42,2,6,5,6,35,4,6
2,58,3,23,4,16,4,39,1,5,5,5,35,3,6
2,57,2,22,4,19,4,31,1,4,5,5,27,3,6
2,62,3,22,4,19,4,38,2,4,5,5,31,3,6
2,57,3,22,3,18,4,40,2,5,5,5,32,3,6
2,51,2,21,4,18,4,34,1,4,4,5,32,3,5
2,61,2,22,4,19,4,41,2,4,5,5,29,3,6
1,60,3,19,4,23,4,34,2,5,5,5,33,4,6
1,67,2,13,4,24,4,36,2,6,5,5,33,5,6
1,62,2,17,4,24,4,39,2,5,5,5,33,4,6
2,55,3,20,4,18,4,38,2,4,4,5,32,3,6
2,63,3,25,4,16,4,46,2,5,6,5,42,2,7
1,63,3,15,4,23,4,30,2,6,4,5,25,4,6
2,52,3,23,3,16,4,35,1,5,5,5,33,3,6
2,59,2,21,3,20,4,43,2,4,5,5,37,3,5
1,61,2,13,4,24,4,37,2,5,5,3,38,4,6
2,63,3,24,4,16,4,42,1,4,5,5,41,2,6
2,58,3,23,4,18,4,36,1,5,5,5,33,3,6
1,62,3,17,4,23,4,38,2,5,5,5,29,4,6
2,59,2,21,3,20,4,37,2,5,5,5,35,3,6
2,64,3,23,4,18,4,41,1,5,5,6,34,3,6
2,62,3,24,4,18,4,44,2,5,5,5,39,2,6
2,55,2,21,3,18,4,36,1,5,5,5,27,3,6
2,55,3,24,4,18,4,36,1,5,5,6,35,3,6
2,59,2,22,4,21,4,41,1,4,5,5,31,3,6
2,54,2,20,3,18,4,31,2,5,5,5,28,3,5
1,66,3,24,4,19,4,44,1,5,5,6,40,3,7
2,54,3,23,3,19,4,42,1,5,5,5,38,3,6
2,58,2,21,4,21,4,38,2,5,5,5,29,3,6
2,55,3,24,4,19,4,40,1,5,5,6,34,3,6
1,65,2,12,4,24,4,39,2,5,5,4,40,4,6
2,61,2,23,4,16,4,40,1,5,5,5,34,3,6
1,61,3,19,4,22,4,35,2,5,5,5,33,4,6
1,67,2,9,4,25,4,39,2,6,5,4,40,5,6
2,56,2,14,4,24,4,30,2,5,5,5,30,4,5
2,63,2,14,4,24,4,35,2,6,5,5,35,4,6
2,56,2,20,3,16,4,35,2,4,4,5,31,3,6
1,57,3,22,4,23,4,39,2,5,5,5,31,3,6
1,65,2,15,4,25,4,36,2,6,5,4,37,4,6
2,60,3,20,3,18,4,42,2,3,5,5,36,3,6
2,54,2,17,3,21,4,36,2,5,4,5,26,4,5
2,54,2,19,3,15,4,37,2,5,5,5,27,3,5
1,58,2,21,4,17,4,38,1,5,5,5,33,3,6
2,62,3,23,4,19,4,39,1,5,5,5,35,3,6
1,58,3,19,3,21,4,35,2,5,5,4,32,4,5
2,63,3,24,4,17,4,41,1,5,5,6,38,3,6
2,63,4,25,4,17,4,45,2,5,6,6,42,2,7
2,59,3,20,3,17,4,38,2,4,5,5,36,3,6
1,67,3,22,4,25,4,40,2,6,5,6,38,4,6
2,57,2,18,4,21,4,36,2,4,5,4,28,3,5
2,61,3,24,4,17,4,43,1,4,5,5,40,2,6
2,61,3,24,4,19,4,40,2,5,5,6,40,3,6
2,56,2,17,4,20,4,32,2,5,5,5,28,4,6
2,61,3,19,3,23,4,37,2,5,5,4,35,4,6
1,65,3,18,4,24,4,38,2,5,5,5,38,4,6
2,55,3,22,4,17,4,38,2,4,4,5,31,3,5
2,64,2,10,4,24,4,34,2,5,5,4,30,4,6
2,55,2,21,4,22,4,35,2,5,5,4,33,3,5
2,54,2,18,3,19,4,33,2,5,5,4,28,3,6
1,62,3,13,4,24,4,37,2,5,5,3,36,4,6
1,60,3,14,4,24,4,35,2,5,5,4,35,4,6
2,57,3,24,4,16,4,35,1,5,5,6,36,3,6
1,58,2,12,4,23,4,31,2,5,4,3,32,4,6
2,66,3,25,4,13,4,48,2,5,6,6,47,2,7
2,66,3,12,4,25,4,38,2,6,5,4,41,5,6
1,62,3,21,4,24,4,33,2,5,4,5,30,4,6
2,65,3,24,4,17,4,42,2,5,6,6,39,3,6
1,69,3,10,4,25,4,38,2,6,5,5,42,5,7
2,58,2,20,3,18,4,36,1,4,5,5,32,3,6
2,58,3,23,4,16,4,36,1,5,5,5,33,3,6
2,59,3,24,4,17,4,39,1,5,5,6,35,2,6
2,60,3,22,3,19,4,37,2,5,4,5,35,3,6
1,63,3,16,4,24,4,31,2,6,5,5,32,4,6
2,56,3,15,3,22,4,37,2,4,5,4,33,4,6
2,60,2,23,3,15,4,41,1,4,5,5,41,3,6
1,55,2,19,4,22,4,33,2,5,4,5,26,3,5
2,60,3,20,3,16,4,38,1,4,4,5,30,3,6
1,59,3,20,3,19,4,36,2,5,5,5,34,4,6
1,64,3,23,4,21,4,40,1,5,6,6,39,4,6
1,62,2,14,4,23,4,28,2,5,4,5,31,4,6
1,65,3,16,4,24,4,37,2,5,5,4,41,4,6
2,55,2,18,3,18,3,35,2,4,5,4,29,4,5
1,58,3,23,3,18,4,43,1,5,5,5,36,3,5
2,51,2,18,3,20,4,33,2,5,5,5,33,4,5
2,60,2,18,3,19,4,37,2,5,5,5,31,3,5
1,66,2,19,4,23,4,41,2,5,5,5,29,4,6
2,61,3,20,3,18,4,38,2,4,4,5,32,3,6
1,64,3,20,4,23,4,34,2,5,5,5,32,4,6
2,53,3,21,3,18,4,34,1,5,4,5,28,3,6
2,61,3,17,3,19,4,33,2,4,4,5,31,3,6
2,55,2,17,3,20,4,35,2,5,4,4,31,3,5
2,62,2,15,4,24,4,40,2,5,5,4,37,4,6
2,55,2,17,4,21,4,34,2,5,5,5,29,3,6
2,64,3,24,4,19,4,40,1,5,5,6,34,3,7
1,62,3,11,4,23,4,31,2,5,5,4,34,4,6
2,57,3,24,4,16,3,42,1,4,5,5,42,3,6
1,59,2,14,4,24,4,35,2,5,5,4,35,4,6
1,69,2,11,4,25,4,43,2,6,5,5,44,5,7
1,60,2,15,4,24,4,36,2,5,5,4,32,4,6
1,48,3,20,3,20,4,33,2,5,5,4,33,3,5
2,60,3,23,4,18,4,45,2,4,5,4,39,3,6
2,58,3,23,3,16,4,39,1,5,5,5,36,3,6
1,56,3,23,4,17,4,42,1,5,5,5,36,3,5
1,64,3,25,4,17,4,43,1,5,5,6,42,3,7
2,54,3,18,3,18,3,34,2,4,4,4,31,3,5
2,62,3,25,4,19,4,42,1,5,6,6,41,3,6
2,57,3,20,4,21,4,38,2,4,5,5,32,3,6
2,60,3,18,3,21,3,37,2,4,5,4,34,4,5
1,55,2,19,3,18,4,35,2,5,4,5,28,4,6
2,61,3,17,4,20,4,31,2,5,4,5,33,4,6
1,55,3,19,3,19,3,35,2,5,5,5,35,4,5
1,66,3,19,4,25,4,38,2,6,5,5,35,4,7
2,65,3,19,4,24,4,31,2,6,5,5,35,4,7
1,64,2,17,4,24,4,38,2,5,5,5,32,4,6
1,68,2,8,4,25,4,42,2,6,5,4,43,5,6
2,63,3,22,3,14,4,43,2,3,5,5,40,3,6
2,57,3,23,4,19,4,38,1,5,5,5,38,3,6
2,64,3,25,4,15,4,45,1,4,5,6,43,2,7
2,55,2,19,3,18,4,34,2,4,5,4,33,3,6
1,61,3,20,4,21,4,38,2,5,5,5,31,4,6
1,54,2,18,4,21,4,32,2,5,5,5,28,4,5
2,54,2,21,4,18,4,35,1,4,5,5,33,3,5
1,60,3,18,4,24,4,40,2,5,5,4,39,4,6
2,57,3,17,3,15,3,38,1,4,5,4,35,3,6
1,65,2,15,4,24,4,35,2,6,5,5,30,5,6
2,59,3,24,3,15,4,40,2,5,5,6,42,3,6
1,65,3,11,4,25,4,37,2,6,5,4,38,4,7
1,58,3,18,3,21,4,36,2,5,4,5,30,4,5
2,59,3,22,3,16,4,36,1,5,5,5,38,3,6
2,59,2,19,3,18,4,38,2,3,4,4,32,3,5
2,59,3,23,4,19,4,38,2,4,5,5,34,3,6
2,66,3,25,4,18,4,46,2,4,6,6,45,2,7
1,67,2,6,4,24,4,38,2,5,5,4,33,5,6
1,68,2,9,4,25,4,38,2,6,5,4,38,5,6
2,51,3,20,4,18,3,38,2,5,5,5,37,3,6
2,60,3,23,3,16,4,38,1,4,5,5,39,3,6
1,60,3,21,3,20,3,41,2,5,5,5,41,4,5
2,60,2,17,3,20,4,33,2,4,5,5,23,4,6
2,59,3,24,4,15,4,40,1,5,5,5,35,3,6
2,57,3,21,3,17,4,38,1,4,4,5,28,3,6
2,53,3,20,3,17,4,33,1,5,4,5,28,3,6
2,62,3,23,4,17,4,38,2,5,5,5,39,3,6
2,64,3,24,4,17,4,42,1,4,5,5,44,2,7
1,61,3,18,4,24,4,36,2,6,5,5,36,4,6
2,66,3,25,4,16,4,47,2,5,6,6,45,2,7
2,58,3,22,4,15,4,38,1,4,5,5,32,3,6
1,65,2,14,4,24,4,36,2,5,5,5,35,4,6
1,64,2,12,4,24,4,31,2,6,5,4,36,4,6
1,54,3,21,4,17,4,35,2,5,5,5,33,3,5
2,56,2,21,3,19,4,36,1,4,5,4,39,3,5
2,61,3,23,4,20,4,33,2,5,5,6,31,3,6
2,58,3,24,4,17,4,42,1,5,5,5,39,3,6
2,58,3,22,3,17,4,39,1,4,5,5,34,3,6
1,65,2,10,4,25,4,36,2,6,5,4,36,4,6
2,63,3,24,4,15,4,41,1,5,5,6,37,3,6
1,55,3,17,3,21,4,37,2,5,4,5,29,3,6
1,66,2,10,4,25,4,41,2,6,5,4,39,4,6
2,59,2,18,3,16,4,34,2,3,4,4,31,3,6
1,64,3,25,4,19,4,46,1,6,6,6,45,3,6
2,62,3,21,4,21,4,38,2,5,5,5,29,3,6
2,55,2,22,3,17,4,34,1,5,5,5,27,3,5
2,63,2,13,4,24,4,38,2,5,5,4,40,4,6
1,58,2,15,4,22,4,32,2,5,5,5,30,4,6
2,64,3,24,4,17,4,42,1,5,6,6,41,2,7
2,56,3,22,3,14,3,39,2,4,5,4,36,3,6
2,59,3,23,4,18,4,39,2,5,5,6,32,3,6
1,65,3,24,4,19,4,45,1,5,5,6,37,3,6
1,55,3,19,3,20,4,34,2,4,4,5,32,4,5
2,57,3,21,3,15,4,40,2,4,4,4,35,3,6
2,62,2,21,3,19,4,36,1,3,5,4,39,3,6
1,62,2,20,4,24,4,33,2,6,5,5,31,4,6
2,59,3,24,4,18,4,43,1,5,5,5,40,2,6
1,62,3,23,4,19,4,36,1,5,5,5,31,3,6
2,58,2,18,4,21,4,34,2,4,4,5,26,3,5
2,54,3,21,4,15,4,36,1,4,4,5,31,3,6
2,52,2,20,4,22,4,29,2,5,4,5,30,4,6
2,52,3,24,4,20,4,37,1,5,5,5,38,3,6
2,56,3,19,4,20,4,36,2,4,5,5,32,3,6
2,56,2,15,3,19,4,28,2,5,4,4,27,4,6
1,60,2,19,4,22,4,41,2,5,5,5,33,4,5
2,65,3,25,4,16,4,45,2,5,6,6,41,2,7
2,57,2,18,3,19,3,38,2,4,4,4,29,3,5
2,58,3,22,3,16,4,36,2,5,5,5,34,3,6
2,56,3,23,4,17,4,38,1,4,5,5,41,3,6
2,61,3,23,3,14,4,43,1,4,5,5,43,3,6
1,54,3,22,4,18,4,37,2,5,5,5,32,3,6
1,65,3,15,4,24,4,36,2,5,5,5,39,4,6
2,58,3,20,3,16,4,38,2,4,4,5,31,4,6
2,56,2,16,3,19,4,37,2,5,5,4,25,3,6
2,55,2,21,3,19,4,34,2,5,5,5,26,3,6
2,56,2,20,4,21,4,36,2,4,4,5,31,3,6
2,58,3,23,4,18,4,38,1,5,5,5,33,2,6
2,53,2,17,4,22,4,33,2,5,5,5,29,4,5
2,64,3,25,4,17,4,43,1,5,5,6,40,2,6
1,61,2,13,4,23,4,32,2,5,5,5,31,4,6
2,67,3,25,4,17,4,47,2,4,5,5,45,2,7
2,61,3,24,4,16,4,41,1,4,5,5,41,2,6
2,62,3,24,4,13,4,43,2,5,5,6,40,3,6
2,62,3,23,4,16,4,43,2,4,5,5,41,3,7
2,63,3,25,4,21,4,42,1,5,6,6,39,2,7
1,69,3,18,4,25,4,43,2,6,5,5,45,5,7
2,62,3,24,4,17,4,41,2,5,5,6,37,3,7
2,63,3,24,4,17,4,41,1,4,5,6,38,3,6
1,60,2,19,4,23,4,33,2,5,5,5,30,4,6
1,60,3,23,4,20,4,40,1,5,5,5,37,3,6
1,69,2,6,4,25,4,39,2,6,6,4,45,5,7
2,64,3,25,4,15,4,46,1,5,6,6,45,3,6
1,60,2,17,4,21,4,36,2,4,4,4,30,4,5
2,61,3,24,4,16,4,40,1,4,5,5,39,3,6
1,62,3,19,4,23,4,36,2,5,5,5,33,4,6
2,52,2,19,3,18,4,27,2,5,4,5,28,3,5
2,59,4,25,4,14,4,45,1,5,5,6,44,3,6
1,59,3,22,4,22,4,40,2,5,5,6,39,3,5
1,60,2,14,4,24,4,34,2,5,5,4,37,4,6
2,62,3,22,3,18,4,38,2,4,5,4,38,3,6
1,65,2,13,4,25,4,39,2,6,5,5,39,5,7
2,62,3,24,4,17,4,38,2,5,6,6,37,3,7
2,50,3,21,4,20,4,33,1,5,5,5,26,3,6
2,65,3,25,4,18,4,43,2,5,6,6,40,2,7
2,61,3,24,4,17,4,41,2,5,5,6,37,3,6
2,51,3,24,4,14,4,38,1,4,5,5,35,3,6
1,50,3,22,4,16,4,32,1,5,5,5,30,3,6
1,59,2,17,4,23,4,30,2,5,4,5,27,4,6
1,64,2,17,4,24,4,40,2,5,5,5,36,4,6
1,57,3,21,4,22,4,34,2,5,5,5,26,3,6
2,55,3,22,3,14,4,36,1,5,5,5,32,3,6
2,60,2,22,4,18,4,38,2,5,5,5,34,3,5
2,65,3,24,4,19,4,44,2,4,5,5,43,3,6
2,56,3,24,4,17,4,36,1,6,5,6,34,3,6
2,53,2,23,3,17,4,36,2,5,5,5,38,3,6
2,68,2,13,4,24,4,43,2,5,5,5,26,4,6
1,65,2,12,4,25,4,40,2,6,5,4,33,4,6
2,62,2,22,3,19,4,43,2,4,5,5,32,3,6
2,63,3,24,4,18,4,46,1,5,5,6,40,3,6
1,69,3,12,4,25,4,42,2,6,6,5,43,5,7
2,64,3,24,4,16,4,46,2,4,5,5,39,3,6
2,58,3,23,4,18,4,38,1,5,5,6,33,3,6
1,59,2,16,4,24,4,32,2,6,4,4,35,4,6
2,60,2,23,3,15,4,39,1,4,5,4,38,2,6
1,57,3,23,3,20,4,39,1,5,5,5,39,4,5
